date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-23 0:00:00,0.0,0.01,0.0,0.2,0.0,0.21,10.0
2020-09-23 1:00:00,0.0,0.01,0.0,0.42,0.0,0.42,10.0
2020-09-23 2:00:00,0.0,0.01,0.0,0.12,0.0,0.12,10.0
2020-09-23 3:00:00,0.0,0.01,0.0,0.08,0.0,0.09,10.0
2020-09-23 4:00:00,0.0,0.01,0.0,0.93,0.0,0.94,10.0
2020-09-23 5:00:00,0.0,0.01,0.0,3.09,0.0,3.1,10.0
2020-09-23 6:00:00,0.0,0.01,0.0,2.33,0.0,2.34,9.0
2020-09-23 7:00:00,0.0,0.01,0.0,0.84,0.0,0.85,9.0
2020-09-23 8:00:00,0.0,0.02,0.09,0.5,0.0,0.43,9.0
2020-09-23 9:00:00,0.0,0.46,0.49,0.12,0.0,0.09,9.0
2020-09-23 10:00:00,0.0,0.78,0.85,0.1,0.0,0.03,12.0
2020-09-23 11:00:00,0.0,0.85,0.95,0.15,0.0,0.04,19.0
2020-09-23 12:00:00,0.0,1.6,1.67,0.1,0.0,0.03,26.0
2020-09-23 13:00:00,0.0,1.7,1.81,0.14,0.0,0.03,42.0
2020-09-23 14:00:00,0.0,1.74,1.81,0.1,0.0,0.04,58.0
2020-09-23 15:00:00,0.0,1.46,1.55,0.12,0.0,0.03,74.0
2020-09-23 16:00:00,0.04,0.96,1.08,0.2,0.0,0.04,88.0
2020-09-23 17:00:00,0.12,0.11,0.22,0.28,0.0,0.05,96.0
2020-09-23 18:00:00,1.45,0.0,0.08,2.19,0.0,0.66,99.0
2020-09-23 19:00:00,0.23,0.0,0.0,0.26,0.0,0.04,84.0
2020-09-23 20:00:00,0.44,0.0,0.0,0.56,0.0,0.11,80.0
2020-09-23 21:00:00,0.25,0.0,0.0,0.28,0.0,0.03,75.0
2020-09-23 22:00:00,0.27,0.0,0.0,0.32,0.0,0.05,71.0
2020-09-23 23:00:00,0.7,0.0,0.0,0.74,0.0,0.05,68.0
